azure.com-applicationinsights-componentWorkItemConfigs_API-2015-05-01-swagger.yaml,3.0,0.0
azure.com-applicationinsights-eaSubscriptionMigration_API-2017-10-01-swagger.yaml,3.0,0.0
azure.com-applicationinsights-favorites_API-2015-05-01-swagger.yaml,2.0,0.0
azure.com-applicationinsights-QueryPackQueries_API-2019-09-01-preview-swagger.yaml,3.0,0.0
azure.com-applicationinsights-QueryPacks_API-2019-09-01-preview-swagger.yaml,3.0,0.0
azure.com-applicationinsights-swagger-2018-04-20-swagger.yaml,6.0,0.0
azure.com-applicationinsights-webTestLocations_API-2015-05-01-swagger.yaml,1.0,0.0
azure.com-applicationinsights-webTests_API-2015-05-01-swagger.yaml,4.0,0.0
azure.com-applicationinsights-workbookOperations_API-2018-06-17-preview-swagger.yaml,1.0,0.0
azure.com-applicationinsights-workbooks_API-2018-06-17-preview-swagger.yaml,2.0,0.0
azure.com-applicationinsights-workbookTemplates_API-2019-10-17-preview-swagger.yaml,2.0,0.0
azure.com-appplatform-2019-05-01-preview-swagger.yaml,21.0,0.0
azure.com-attestation-2018-09-01-preview-swagger.yaml,4.0,0.0
azure.com-authorization-2015-07-01-swagger.yaml,13.0,0.0
azure.com-authorization-authorization-ClassicAdminCalls-2015-07-01-swagger.yaml,1.0,0.0
azure.com-authorization-authorization-DenyAssignmentGetCalls-2018-07-01-preview-swagger.yaml,6.0,0.0
azure.com-authorization-authorization-ElevateAccessCalls-2015-07-01-swagger.yaml,1.0,0.0
azure.com-authorization-authorization-ProviderOperationsCalls-2018-01-01-preview-swagger.yaml,2.0,0.0
azure.com-authorization-authorization-RACalls-2017-10-01-preview-swagger.yaml,6.0,0.0
azure.com-authorization-authorization-RoleAssignmentsCalls-2015-07-01-swagger.yaml,6.0,0.0
azure.com-authorization-authorization-RoleAssignmentsCalls-2018-09-01-preview-swagger.yaml,6.0,0.0
azure.com-authorization-authorization-RoleBasedCalls-2018-01-01-preview-swagger.yaml,12.0,0.0
azure.com-authorization-authorization-RoleDefinitionsCalls-2015-07-01-swagger.yaml,5.0,0.0
azure.com-authorization-authorization-RoleDefinitionsCalls-2018-01-01-preview-swagger.yaml,4.0,0.0
azure.com-automation-account-2015-10-31-swagger.yaml,7.0,0.0
azure.com-automation-certificate-2015-10-31-swagger.yaml,2.0,0.0
azure.com-automation-connection-2015-10-31-swagger.yaml,2.0,0.0
azure.com-automation-connectionType-2015-10-31-swagger.yaml,2.0,0.0
azure.com-automation-credential-2015-10-31-swagger.yaml,2.0,0.0
azure.com-automation-definitions-2018-06-10-swagger.yaml,0.0,0.0
azure.com-automation-dscCompilationJob-2018-01-15-swagger.yaml,4.0,0.0
azure.com-automation-dscConfiguration-2015-10-31-swagger.yaml,3.0,0.0
azure.com-automation-dscNode-2018-01-15-swagger.yaml,7.0,0.0
azure.com-automation-dscNodeConfiguration-2018-01-15-swagger.yaml,2.0,0.0
azure.com-automation-dscNodeCounts-2018-01-15-swagger.yaml,1.0,0.0
azure.com-automation-hybridRunbookWorkerGroup-2015-10-31-swagger.yaml,2.0,0.0
azure.com-automation-job-2015-10-31-swagger.yaml,9.0,0.0
azure.com-automation-job-2017-05-15-preview-swagger.yaml,9.0,0.0
azure.com-automation-jobSchedule-2015-10-31-swagger.yaml,2.0,0.0
azure.com-automation-linkedWorkspace-2015-10-31-swagger.yaml,1.0,0.0
azure.com-automation-module-2015-10-31-swagger.yaml,7.0,0.0
azure.com-automation-python2package-2018-06-30-swagger.yaml,2.0,0.0
azure.com-automation-runbook-2018-06-30-swagger.yaml,13.0,0.0
azure.com-automation-schedule-2015-10-31-swagger.yaml,2.0,0.0
azure.com-automation-softwareUpdateConfiguration-2017-05-15-preview-swagger.yaml,2.0,0.0
azure.com-automation-softwareUpdateConfigurationMachineRun-2017-05-15-preview-swagger.yaml,2.0,0.0
azure.com-automation-softwareUpdateConfigurationRun-2017-05-15-preview-swagger.yaml,2.0,0.0
azure.com-automation-sourceControl-2017-05-15-preview-swagger.yaml,2.0,0.0
azure.com-automation-sourceControlSyncJob-2017-05-15-preview-swagger.yaml,2.0,0.0
azure.com-automation-sourceControlSyncJobStreams-2017-05-15-preview-swagger.yaml,2.0,0.0
azure.com-automation-variable-2015-10-31-swagger.yaml,2.0,0.0
azure.com-automation-watcher-2015-10-31-swagger.yaml,4.0,0.0
azure.com-automation-webhook-2015-10-31-swagger.yaml,3.0,0.0
azure.com-azsadmin-AcquiredPlan-2015-11-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-acquisitions-2019-08-08-preview-swagger.yaml,1.0,0.0
azure.com-azsadmin-ActionPlan-2019-01-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-ActionPlanOperation-2019-01-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-Activation-2016-01-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-Alert-2016-05-01-swagger.yaml,3.0,0.0
azure.com-azsadmin-ApplicationOperationResults-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-AzureBridge-2016-01-01-swagger.yaml,1.0,0.0
azure.com-azsadmin-Backup-2018-09-01-swagger.yaml,1.0,0.0
azure.com-azsadmin-BackupLocations-2018-09-01-swagger.yaml,3.0,0.0
azure.com-azsadmin-Backups-2018-09-01-swagger.yaml,3.0,0.0
azure.com-azsadmin-blobServices-2015-12-01-preview-swagger.yaml,3.0,0.0
azure.com-azsadmin-Commerce-2015-06-01-preview-swagger.yaml,3.0,0.0
azure.com-azsadmin-CommerceAdmin-2015-06-01-preview-swagger.yaml,1.0,0.0
azure.com-azsadmin-Compute-2015-12-01-preview-swagger.yaml,1.0,0.0
azure.com-azsadmin-ComputeOperationResults-2016-05-01-swagger.yaml,2.0,0.0
