amazonaws.com-greengrass-2017-06-07-openapi.yaml,1.0,0.25,1.0,0.9791667,1.0,1.0,1.0
amazonaws.com-groundstation-2019-05-23-openapi.yaml,1.0,0.46666667,1.0,1.0,1.0,1.0,1.0
amazonaws.com-guardduty-2017-11-28-openapi.yaml,1.0,0.22222222,1.0,0.8611111,1.0,1.0,1.0
amazonaws.com-health-2016-08-04-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-iam-2010-05-08-openapi.yaml,1.0,0.0,1.0,0.4,1.0,1.0,1.0
amazonaws.com-imagebuilder-2019-12-02-openapi.yaml,1.0,0.0,1.0,0.34146342,1.0,1.0,1.0
amazonaws.com-importexport-2010-06-01-openapi.yaml,1.0,0.0,1.0,0.33333334,1.0,1.0,1.0
amazonaws.com-inspector-2016-02-16-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-iot-2015-05-28-openapi.yaml,1.0,0.3828125,1.0,0.8828125,1.0,0.9765625,0.9921875
amazonaws.com-iot-data-2015-05-28-openapi.yaml,1.0,0.5,1.0,1.0,1.0,1.0,1.0
amazonaws.com-iot-jobs-data-2017-09-29-openapi.yaml,1.0,0.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-iot1click-devices-2018-05-14-openapi.yaml,1.0,0.18181819,1.0,1.0,1.0,1.0,1.0
amazonaws.com-iot1click-projects-2018-05-14-openapi.yaml,1.0,0.125,1.0,1.0,1.0,1.0,1.0
amazonaws.com-iotanalytics-2017-11-27-openapi.yaml,1.0,0.3888889,1.0,1.0,1.0,1.0,1.0
amazonaws.com-iotevents-2018-07-27-openapi.yaml,1.0,0.375,1.0,0.375,1.0,1.0,1.0
amazonaws.com-iotevents-data-2018-10-23-openapi.yaml,1.0,0.5,1.0,0.25,1.0,1.0,0.75
amazonaws.com-iotsecuretunneling-2018-10-05-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-iotsitewise-2019-12-02-openapi.yaml,1.0,0.3125,1.0,0.9375,1.0,1.0,1.0
amazonaws.com-iotthingsgraph-2018-09-06-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-kafka-2018-11-14-openapi.yaml,1.0,0.3529412,1.0,1.0,1.0,0.0,1.0
amazonaws.com-kendra-2019-02-03-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-kinesis-2013-12-02-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-kinesis-video-archived-media-2017-09-30-openapi.yaml,1.0,0.0,1.0,0.2,1.0,1.0,1.0
amazonaws.com-kinesis-video-media-2017-09-30-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-kinesis-video-signaling-2019-12-04-openapi.yaml,1.0,1.0,1.0,0.5,1.0,0.0,1.0
amazonaws.com-kinesisanalyticsv2-2018-05-23-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-kinesisvideo-2017-09-30-openapi.yaml,1.0,0.0,1.0,0.5263158,1.0,1.0,1.0
amazonaws.com-kms-2014-11-01-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-lakeformation-2017-03-31-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-lambda-2015-03-31-openapi.yaml,1.0,0.1724138,1.0,1.0,1.0,1.0,0.86206895
amazonaws.com-lex-models-2017-04-19-openapi.yaml,0.9705882,0.64705884,1.0,1.0,1.0,1.0,0.6764706
amazonaws.com-license-manager-2018-08-01-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-lightsail-2016-11-28-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-logs-2014-03-28-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-machinelearning-2014-12-12-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-macie-2017-12-19-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-managedblockchain-2018-09-24-openapi.yaml,1.0,0.18181819,1.0,1.0,1.0,1.0,1.0
amazonaws.com-marketplace-catalog-2018-09-17-openapi.yaml,1.0,0.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-marketplacecommerceanalytics-2015-07-01-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
