googleapis.com-admin-reports_v1-openapi.yaml,6.0,6.0
googleapis.com-adsense-v1.4-openapi.yaml,39.0,39.0
googleapis.com-adsensehost-v4.1-openapi.yaml,17.0,26.0
googleapis.com-alertcenter-v1beta1-openapi.yaml,8.0,11.0
googleapis.com-analytics-v2.4-openapi.yaml,6.0,6.0
googleapis.com-analytics-v3-openapi.yaml,43.0,88.0
googleapis.com-analyticsreporting-v4-openapi.yaml,2.0,2.0
googleapis.com-androiddeviceprovisioning-v1-openapi.yaml,19.0,23.0
googleapis.com-androidenterprise-v1-openapi.yaml,51.0,77.0
googleapis.com-androidmanagement-v1-openapi.yaml,10.0,13.0
googleapis.com-androidpublisher-v1-openapi.yaml,2.0,2.0
googleapis.com-androidpublisher-v1.1-openapi.yaml,3.0,3.0
googleapis.com-androidpublisher-v2-openapi.yaml,32.0,58.0
googleapis.com-androidpublisher-v3-openapi.yaml,37.0,60.0
googleapis.com-appengine-v1-openapi.yaml,22.0,38.0
googleapis.com-appengine-v1alpha-openapi.yaml,9.0,15.0
googleapis.com-appengine-v1beta-openapi.yaml,22.0,38.0
googleapis.com-appsactivity-v1-openapi.yaml,1.0,1.0
googleapis.com-automl-v1beta1-openapi.yaml,21.0,25.0
googleapis.com-bigquery-v2-openapi.yaml,17.0,31.0
googleapis.com-bigqueryconnection-v1beta1-openapi.yaml,5.0,8.0
googleapis.com-bigquerydatatransfer-v1-openapi.yaml,9.0,12.0
googleapis.com-bigqueryreservation-v1-openapi.yaml,8.0,13.0
googleapis.com-bigqueryreservation-v1alpha2-openapi.yaml,7.0,11.0
googleapis.com-bigqueryreservation-v1beta1-openapi.yaml,8.0,13.0
googleapis.com-bigtableadmin-v1-openapi.yaml,0.0,0.0
googleapis.com-bigtableadmin-v2-openapi.yaml,15.0,22.0
googleapis.com-binaryauthorization-v1-openapi.yaml,5.0,8.0
googleapis.com-binaryauthorization-v1beta1-openapi.yaml,5.0,8.0
googleapis.com-blogger-v2-openapi.yaml,9.0,9.0
googleapis.com-blogger-v3-openapi.yaml,24.0,33.0
googleapis.com-books-v1-openapi.yaml,49.0,51.0
googleapis.com-calendar-v3-openapi.yaml,22.0,37.0
googleapis.com-chat-v1-openapi.yaml,4.0,6.0
googleapis.com-civicinfo-v2-openapi.yaml,5.0,5.0
googleapis.com-classroom-v1-openapi.yaml,32.0,56.0
googleapis.com-cloudasset-v1-openapi.yaml,4.0,7.0
googleapis.com-cloudasset-v1beta1-openapi.yaml,3.0,3.0
googleapis.com-cloudbilling-v1-openapi.yaml,9.0,12.0
googleapis.com-cloudbuild-v1-openapi.yaml,9.0,13.0
googleapis.com-cloudbuild-v1alpha1-openapi.yaml,2.0,5.0
googleapis.com-clouddebugger-v2-openapi.yaml,7.0,8.0
googleapis.com-clouderrorreporting-v1beta1-openapi.yaml,5.0,6.0
googleapis.com-cloudfunctions-v1-openapi.yaml,11.0,13.0
googleapis.com-cloudfunctions-v1beta2-openapi.yaml,7.0,10.0
googleapis.com-cloudidentity-v1-openapi.yaml,6.0,10.0
googleapis.com-cloudidentity-v1beta1-openapi.yaml,7.0,11.0
googleapis.com-cloudiot-v1-openapi.yaml,12.0,16.0
googleapis.com-cloudkms-v1-openapi.yaml,18.0,23.0
googleapis.com-cloudprivatecatalog-v1beta1-openapi.yaml,3.0,3.0
googleapis.com-cloudprivatecatalogproducer-v1beta1-openapi.yaml,13.0,19.0
googleapis.com-cloudprofiler-v2-openapi.yaml,3.0,3.0
googleapis.com-cloudresourcemanager-v1-openapi.yaml,19.0,24.0
googleapis.com-cloudresourcemanager-v1beta1-openapi.yaml,12.0,16.0
googleapis.com-cloudresourcemanager-v2-openapi.yaml,9.0,12.0
googleapis.com-cloudresourcemanager-v2beta1-openapi.yaml,9.0,12.0
googleapis.com-cloudscheduler-v1-openapi.yaml,6.0,9.0
googleapis.com-cloudscheduler-v1beta1-openapi.yaml,6.0,9.0
googleapis.com-cloudsearch-v1-openapi.yaml,30.0,37.0
googleapis.com-cloudshell-v1-openapi.yaml,2.0,3.0
googleapis.com-cloudshell-v1alpha1-openapi.yaml,4.0,6.0
googleapis.com-cloudtasks-v2-openapi.yaml,11.0,15.0
googleapis.com-cloudtasks-v2beta2-openapi.yaml,15.0,19.0
googleapis.com-cloudtasks-v2beta3-openapi.yaml,11.0,15.0
googleapis.com-cloudtrace-v1-openapi.yaml,2.0,3.0
googleapis.com-cloudtrace-v2-openapi.yaml,2.0,2.0
googleapis.com-commentanalyzer-v1alpha1-openapi.yaml,2.0,2.0
googleapis.com-composer-v1-openapi.yaml,4.0,7.0
googleapis.com-composer-v1beta1-openapi.yaml,4.0,7.0
googleapis.com-compute-alpha-openapi.yaml,495.0,678.0
googleapis.com-compute-beta-openapi.yaml,443.0,608.0
googleapis.com-compute-v1-openapi.yaml,359.0,511.0
googleapis.com-container-v1-openapi.yaml,50.0,59.0
googleapis.com-containeranalysis-v1alpha1-openapi.yaml,11.0,16.0
googleapis.com-containeranalysis-v1beta1-openapi.yaml,12.0,17.0
googleapis.com-content-v2-openapi.yaml,75.0,88.0
googleapis.com-content-v2.1-openapi.yaml,85.0,103.0
googleapis.com-customsearch-v1-openapi.yaml,2.0,2.0
googleapis.com-dataflow-v1b3-openapi.yaml,34.0,40.0
googleapis.com-datafusion-v1beta1-openapi.yaml,10.0,13.0
googleapis.com-dataproc-v1-openapi.yaml,17.0,26.0
googleapis.com-dataproc-v1beta2-openapi.yaml,19.0,28.0
googleapis.com-datastore-v1-openapi.yaml,14.0,17.0
googleapis.com-datastore-v1beta1-openapi.yaml,2.0,2.0
googleapis.com-datastore-v1beta3-openapi.yaml,7.0,7.0
googleapis.com-deploymentmanager-alpha-openapi.yaml,21.0,37.0
googleapis.com-deploymentmanager-v2-openapi.yaml,14.0,18.0
googleapis.com-deploymentmanager-v2beta-openapi.yaml,20.0,32.0
googleapis.com-dfareporting-v3.3-openapi.yaml,117.0,204.0
googleapis.com-digitalassetlinks-v1-openapi.yaml,2.0,2.0
googleapis.com-discovery-v1-openapi.yaml,2.0,2.0
googleapis.com-dlp-v2-openapi.yaml,25.0,37.0
googleapis.com-dns-v1-openapi.yaml,12.0,21.0
googleapis.com-dns-v1beta2-openapi.yaml,12.0,21.0
googleapis.com-dns-v2beta1-openapi.yaml,12.0,21.0
googleapis.com-docs-v1-openapi.yaml,3.0,3.0
googleapis.com-domainsrdap-v1-openapi.yaml,10.0,10.0
googleapis.com-doubleclickbidmanager-v1-openapi.yaml,7.0,9.0
googleapis.com-doubleclicksearch-v2-openapi.yaml,8.0,9.0
